card_id,kiosk_name,dormant_proba,risk_level,top_category,trigger,message,bonus_sums,send_day,channel
CARD-00681,REGION-005,0.787,CRITICAL,Перевод внутри страны - пополнение,transfer_bonus,Бонус 1% на входящие переводы — получайте выгоду!,100,1,push + sms
CARD-01038,REGION-048,0.787,CRITICAL,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,1,push + sms
CARD-10459,REGION-054,0.787,CRITICAL,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,1,push + sms
CARD-12188,REGION-054,0.787,CRITICAL,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,1,push + sms
CARD-00073,REGION-062,0.787,CRITICAL,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,1,push + sms
CARD-17323,REGION-007,0.787,CRITICAL,Оффлайн оплаты,cashback_offline,Кэшбэк 3% на оплаты в магазинах — платите картой!,150,1,push + sms
CARD-17020,REGION-046,0.787,CRITICAL,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,1,push + sms
CARD-08542,REGION-002,0.787,CRITICAL,Оффлайн оплаты,cashback_offline,Кэшбэк 3% на оплаты в магазинах — платите картой!,150,1,push + sms
CARD-09216,REGION-018,0.787,CRITICAL,Оффлайн оплаты,cashback_offline,Кэшбэк 3% на оплаты в магазинах — платите картой!,150,1,push + sms
CARD-05337,REGION-009,0.787,CRITICAL,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,1,push + sms
CARD-05754,REGION-052,0.787,CRITICAL,Перевод внутри страны - списание,transfer_bonus,Бонус 1% на переводы другим — отправляйте с выгодой!,100,1,push + sms
CARD-05040,REGION-018,0.787,CRITICAL,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,1,push + sms
CARD-05461,REGION-046,0.787,CRITICAL,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,1,push + sms
CARD-00261,REGION-045,0.787,CRITICAL,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,1,push + sms
CARD-09354,REGION-018,0.787,CRITICAL,Оффлайн оплаты,cashback_offline,Кэшбэк 3% на оплаты в магазинах — платите картой!,150,1,push + sms
CARD-17090,REGION-051,0.787,CRITICAL,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,1,push + sms
CARD-05777,REGION-074,0.787,CRITICAL,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,1,push + sms
CARD-04839,REGION-005,0.787,CRITICAL,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,1,push + sms
CARD-12909,REGION-061,0.787,CRITICAL,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,1,push + sms
CARD-04867,REGION-019,0.787,CRITICAL,Оффлайн оплаты,cashback_offline,Кэшбэк 3% на оплаты в магазинах — платите картой!,150,1,push + sms
CARD-16828,REGION-018,0.787,CRITICAL,Перевод внутри страны - пополнение,transfer_bonus,Бонус 1% на входящие переводы — получайте выгоду!,100,1,push + sms
CARD-12142,REGION-074,0.787,CRITICAL,Пополнение через АТМ - Kапитал Банк,atm_fee_waiver,Без комиссии на пополнение через банкомат Капитал Банк!,0,1,push + sms
CARD-08552,REGION-046,0.787,CRITICAL,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,1,push + sms
CARD-13036,REGION-009,0.787,CRITICAL,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,1,push + sms
CARD-17368,REGION-024,0.787,CRITICAL,Снятие наличных в АТМ - Другие банки,atm_cashback,Кэшбэк 1% при снятии в других банкоматах!,50,1,push + sms
CARD-05095,REGION-027,0.787,CRITICAL,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,1,push + sms
CARD-05084,REGION-015,0.787,CRITICAL,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,1,push + sms
CARD-13069,REGION-008,0.787,CRITICAL,Оффлайн оплаты,cashback_offline,Кэшбэк 3% на оплаты в магазинах — платите картой!,150,1,push + sms
CARD-09250,REGION-018,0.787,CRITICAL,Оффлайн оплаты,cashback_offline,Кэшбэк 3% на оплаты в магазинах — платите картой!,150,1,push + sms
CARD-05329,REGION-046,0.787,CRITICAL,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,1,push + sms
CARD-12642,REGION-032,0.787,CRITICAL,Оффлайн оплаты,cashback_offline,Кэшбэк 3% на оплаты в магазинах — платите картой!,150,1,push + sms
CARD-08680,REGION-032,0.787,CRITICAL,Перевод внутри страны - пополнение,transfer_bonus,Бонус 1% на входящие переводы — получайте выгоду!,100,1,push + sms
CARD-04597,REGION-061,0.787,CRITICAL,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,1,push + sms
CARD-00066,REGION-040,0.787,CRITICAL,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,1,push + sms
CARD-05663,REGION-018,0.787,CRITICAL,Перевод внутри страны - пополнение,transfer_bonus,Бонус 1% на входящие переводы — получайте выгоду!,100,1,push + sms
CARD-12636,REGION-054,0.787,CRITICAL,Оффлайн оплаты,cashback_offline,Кэшбэк 3% на оплаты в магазинах — платите картой!,150,1,push + sms
CARD-00486,REGION-042,0.787,CRITICAL,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,1,push + sms
CARD-17424,REGION-002,0.787,CRITICAL,Пополнение через АТМ - Kапитал Банк,atm_fee_waiver,Без комиссии на пополнение через банкомат Капитал Банк!,0,1,push + sms
CARD-00334,REGION-036,0.787,CRITICAL,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,1,push + sms
CARD-05215,REGION-025,0.787,CRITICAL,Пополнение через АТМ - Kапитал Банк,atm_fee_waiver,Без комиссии на пополнение через банкомат Капитал Банк!,0,1,push + sms
CARD-09262,REGION-072,0.787,CRITICAL,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,1,push + sms
CARD-17188,REGION-054,0.787,CRITICAL,Перевод внутри страны - списание,transfer_bonus,Бонус 1% на переводы другим — отправляйте с выгодой!,100,1,push + sms
CARD-08812,REGION-004,0.787,CRITICAL,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,1,push + sms
CARD-00622,REGION-040,0.787,CRITICAL,Перевод внутри страны - списание,transfer_bonus,Бонус 1% на переводы другим — отправляйте с выгодой!,100,1,push + sms
CARD-12330,REGION-036,0.787,CRITICAL,Перевод внутри страны - пополнение,transfer_bonus,Бонус 1% на входящие переводы — получайте выгоду!,100,1,push + sms
CARD-12341,REGION-019,0.787,CRITICAL,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,1,push + sms
CARD-13394,REGION-046,0.787,CRITICAL,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,1,push + sms
CARD-04275,REGION-025,0.787,CRITICAL,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,1,push + sms
CARD-04997,REGION-009,0.787,CRITICAL,Перевод внутри страны - пополнение,transfer_bonus,Бонус 1% на входящие переводы — получайте выгоду!,100,1,push + sms
CARD-17147,REGION-018,0.787,CRITICAL,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,1,push + sms
CARD-17236,REGION-048,0.787,CRITICAL,Перевод внутри страны - пополнение,transfer_bonus,Бонус 1% на входящие переводы — получайте выгоду!,100,1,push + sms
CARD-17189,REGION-018,0.787,CRITICAL,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,1,push + sms
